Time,SoC (%),Bat Voltage (V),Bat Current (A),Sol Current (A)
00:30:48,47.67,21.55,18.56,0.14
00:30:49,47.62,21.55,18.28,0.15
00:30:51,47.57,21.49,18.22,0.14
00:30:52,47.51,21.49,19.00,0.14
00:30:53,47.46,21.53,18.70,0.14
00:30:55,47.40,21.55,18.09,0.14
00:30:56,47.35,21.48,18.24,0.14
00:30:58,47.30,21.46,18.87,0.13
00:30:59,47.24,21.47,18.91,0.14
00:31:00,47.19,21.50,18.67,0.14
00:31:02,47.13,21.52,17.97,0.14
00:31:03,47.08,21.45,18.15,0.14
00:31:05,47.02,21.44,18.83,0.14
00:31:06,47.00,21.80,9.67,0.15
00:31:09,46.88,21.46,20.26,0.15
00:31:11,46.77,21.36,19.00,0.15
00:31:13,46.71,21.46,21.58,0.15
00:31:14,46.65,21.35,19.59,0.15
00:31:16,46.59,21.42,21.09,0.15
00:31:17,46.53,21.34,19.57,0.15
00:31:18,46.47,21.41,21.06,0.15
00:31:20,46.41,21.34,19.90,0.15
00:31:21,46.35,21.35,19.73,0.15
00:31:22,46.29,21.36,21.31,0.15
00:31:24,46.23,21.30,18.71,0.15
00:31:25,46.17,21.38,21.66,0.15
00:31:27,46.11,21.29,19.32,0.15
00:31:28,46.06,21.37,20.25,0.15
00:31:29,46.03,21.33,7.53,0.16
00:31:31,45.97,21.36,20.55,0.15
00:31:32,45.92,21.32,18.10,0.15
00:31:34,45.89,21.33,11.05,0.16
00:31:35,45.83,21.34,18.85,0.15
00:31:36,45.78,21.39,19.47,0.15
00:31:38,45.72,21.38,18.64,0.15
00:31:39,45.67,21.39,18.11,0.15
00:31:40,45.62,21.39,18.30,0.15
00:31:42,45.59,21.32,9.90,0.15
00:31:43,45.53,21.31,18.34,0.15
00:31:45,45.48,21.34,19.10,0.15
00:31:46,45.43,21.76,15.08,0.14
00:31:47,45.39,21.29,14.50,0.15
00:31:49,45.34,21.28,18.35,0.15
00:31:50,45.28,21.31,18.60,0.15
00:31:51,45.23,21.32,18.38,0.14
00:31:53,45.17,21.37,18.70,0.14
00:31:54,45.12,21.35,18.26,0.14
00:31:56,45.07,21.34,18.26,0.15
00:31:57,45.01,21.31,18.53,0.15
00:31:58,44.96,21.30,18.17,0.15
00:32:00,44.91,21.28,18.14,0.15
00:32:01,44.85,21.27,18.20,0.15
00:32:02,44.80,21.27,17.97,0.15
00:32:04,44.75,21.26,18.04,0.15
00:32:05,44.69,21.25,18.20,0.15
00:32:07,44.64,21.23,18.08,0.14
00:32:08,44.59,21.22,18.11,0.15
00:32:09,44.54,21.22,17.91,0.15
00:32:11,44.48,21.21,18.23,0.15
00:32:12,44.43,21.22,18.38,0.15
00:32:14,44.38,21.22,18.11,0.14
00:32:15,44.32,21.22,18.16,0.14
00:32:16,44.27,21.22,18.03,0.15
00:32:18,44.22,21.24,18.08,0.14
00:32:19,44.16,21.25,18.25,0.14
00:32:20,44.11,21.26,18.05,0.15
00:32:22,44.06,21.26,17.97,0.15
00:32:23,44.01,21.26,18.34,0.14
00:32:25,43.97,21.64,12.90,0.15
00:32:26,43.92,21.21,15.64,0.15
00:32:27,43.87,21.16,17.34,0.15
00:32:29,43.82,21.21,18.39,0.15
00:32:30,43.76,21.25,18.26,0.15
00:32:31,43.71,21.24,18.25,0.15
00:32:33,43.66,21.23,17.74,0.14
00:32:34,43.63,21.63,10.40,0.15
00:32:36,43.63,21.61,0.80,0.16
00:32:37,43.57,21.23,19.31,0.14
00:32:38,43.54,21.28,9.52,0.15
00:32:40,43.54,21.66,2.22,0.16
00:32:41,43.54,21.68,0.53,0.16
00:32:43,43.54,21.69,0.42,0.16
00:32:44,43.54,21.70,0.42,0.16
00:32:45,43.54,21.70,0.42,0.16
00:32:47,43.54,21.71,0.42,0.16
00:32:48,43.54,21.71,0.42,0.16
00:32:49,43.54,21.72,0.42,0.16
00:32:51,43.54,21.72,0.42,0.16
00:32:52,43.54,21.73,0.42,0.16
00:32:54,43.54,21.73,0.43,0.16
00:32:55,43.54,21.73,0.42,0.16
00:32:56,43.54,21.73,0.43,0.16
00:32:58,43.54,21.74,0.42,0.16
00:32:59,43.54,21.74,0.42,0.16
00:33:00,43.54,21.74,0.42,0.16
00:33:02,43.54,21.74,0.42,0.16
00:33:03,43.54,21.74,0.42,0.16
00:33:05,43.54,21.75,0.42,0.16
00:33:06,43.54,21.75,0.42,0.16
00:33:07,43.54,21.75,0.43,0.16
00:33:09,43.54,21.75,0.42,0.16
00:33:10,43.54,21.75,0.42,0.16
00:33:11,43.54,21.75,0.42,0.16
00:33:13,43.54,21.76,0.42,0.16
00:33:14,43.54,21.76,0.42,0.16
00:33:16,43.54,21.76,0.42,0.16
00:33:17,43.54,21.76,0.42,0.16
00:33:18,43.54,21.76,0.42,0.16
00:33:20,43.54,21.76,0.42,0.16
00:33:21,43.54,21.76,0.42,0.16
00:33:23,43.54,21.76,0.42,0.16
00:33:24,43.54,21.76,0.42,0.16
00:33:25,43.54,21.76,0.43,0.16
00:33:27,43.54,21.77,0.42,0.16
00:33:28,43.54,21.77,0.42,0.16
00:33:29,43.54,21.77,0.42,0.16
00:33:31,43.54,21.77,0.42,0.16
00:33:32,43.54,21.77,0.42,0.16
00:33:34,43.54,21.77,0.42,0.16
00:33:35,43.54,21.77,0.42,0.16
00:33:36,43.54,21.77,0.42,0.16
00:33:38,43.54,21.77,0.42,0.16
00:33:39,43.54,21.77,0.42,0.16
00:33:40,43.54,21.77,0.42,0.16
00:33:42,43.54,21.77,0.42,0.16
00:33:43,43.54,21.78,0.42,0.16
00:33:45,43.54,21.78,0.42,0.16
00:33:46,43.54,21.78,0.42,0.16
00:33:47,43.54,21.78,0.42,0.16
00:33:49,43.54,21.78,0.42,0.16
00:33:50,43.54,21.78,0.42,0.16
00:33:52,43.54,21.78,0.42,0.16
00:33:53,43.54,21.78,0.42,0.16
00:33:54,43.54,21.78,0.42,0.16
00:33:56,43.54,21.78,0.42,0.16
00:33:57,43.54,21.78,0.42,0.16
00:33:58,43.54,21.78,0.42,0.16
00:34:00,43.54,21.78,0.42,0.16
00:34:01,43.54,21.78,0.42,0.16
00:34:03,43.54,21.78,0.42,0.16
00:34:04,43.54,21.78,0.42,0.16
00:34:05,43.54,21.78,0.42,0.16
00:34:07,43.54,21.79,0.42,0.16
00:34:08,43.54,21.78,0.42,0.16
00:34:09,43.54,21.78,0.42,0.16
00:34:11,43.54,21.79,0.42,0.16
00:34:12,43.54,21.79,0.42,0.16
00:34:14,43.54,21.79,0.42,0.16
00:34:15,43.54,21.79,0.42,0.16
00:34:16,43.54,21.79,0.42,0.16
00:34:18,43.54,21.79,0.42,0.16
00:34:19,43.54,21.79,0.42,0.16
00:34:20,43.54,21.79,0.42,0.16
00:34:22,43.54,21.79,0.42,0.16
00:34:23,43.54,21.79,0.42,0.16
00:34:25,43.54,21.79,0.42,0.16
00:34:26,43.54,21.79,0.42,0.16
00:34:27,43.54,21.79,0.42,0.16
00:34:29,43.54,21.79,0.42,0.16
00:34:30,43.54,21.79,0.42,0.16
00:34:32,43.54,21.79,0.42,0.16
00:34:33,43.54,21.79,0.43,0.17
00:34:34,43.54,21.79,0.42,0.16
00:34:36,43.54,21.79,0.42,0.16
00:34:37,43.54,21.79,0.42,0.16
00:34:38,43.54,21.79,0.42,0.16
00:34:40,43.54,21.79,0.42,0.16
00:34:41,43.54,21.79,0.42,0.16
00:34:43,43.54,21.79,0.42,0.16
00:34:44,43.54,21.79,0.42,0.16
00:34:45,43.54,21.80,0.42,0.16
00:34:47,43.54,21.79,0.42,0.16
00:34:48,43.54,21.80,0.42,0.16
00:34:49,43.54,21.79,0.42,0.16
00:34:51,43.54,21.80,0.42,0.16
00:34:52,43.54,21.80,0.42,0.16
00:34:54,43.54,21.80,0.42,0.16
00:34:55,43.54,21.79,0.42,0.17
00:34:56,43.54,21.80,0.42,0.16
00:34:58,43.54,21.80,0.42,0.16
00:34:59,43.54,21.80,0.43,0.16
00:35:01,43.54,21.80,0.42,0.16
00:35:02,43.54,21.80,0.42,0.16
00:35:03,43.54,21.80,0.42,0.16
00:35:05,43.54,21.80,0.42,0.16
00:35:06,43.54,21.80,0.42,0.16
00:35:07,43.54,21.80,0.42,0.16
00:35:09,43.54,21.80,0.42,0.16
00:35:10,43.54,21.80,0.42,0.16
00:35:12,43.54,21.80,0.42,0.16
00:35:13,43.54,21.80,0.42,0.17
00:35:14,43.54,21.80,0.42,0.16
00:35:16,43.54,21.80,0.42,0.16
00:35:17,43.54,21.80,0.43,0.17
00:35:18,43.54,21.80,0.42,0.16
00:35:20,43.54,21.80,0.42,0.16
00:35:21,43.54,21.80,0.42,0.16
00:35:23,43.54,21.80,0.43,0.17
00:35:24,43.54,21.80,0.42,0.16
00:35:25,43.54,21.80,0.42,0.16
00:35:27,43.54,21.80,0.42,0.16
00:35:28,43.54,21.80,0.42,0.16
00:35:29,43.54,21.80,0.42,0.16
00:35:31,43.54,21.80,0.42,0.16
00:35:32,43.54,21.80,0.42,0.16
00:35:34,43.54,21.80,0.42,0.16
00:35:35,43.54,21.80,0.42,0.17
00:35:36,43.54,21.80,0.43,0.17
00:35:38,43.54,21.81,0.42,0.16
00:35:39,43.54,21.80,0.42,0.16
00:35:41,43.54,21.81,0.42,0.16
00:35:42,43.54,21.80,0.42,0.16
00:35:43,43.54,21.81,0.42,0.16
00:35:45,43.54,21.80,0.42,0.16
00:35:46,43.54,21.80,0.42,0.16
00:35:47,43.54,21.81,0.42,0.16
00:35:49,43.54,21.81,0.42,0.16
00:35:50,43.54,21.80,0.42,0.16
00:35:52,43.54,21.81,0.42,0.16
00:35:53,43.54,21.81,0.43,0.17
00:35:54,43.54,21.81,0.42,0.16
00:35:56,43.54,21.80,0.42,0.16
00:35:57,43.54,21.81,0.42,0.16
00:35:58,43.54,21.81,0.43,0.17
00:36:00,43.54,21.81,0.42,0.16
00:36:01,43.54,21.81,0.42,0.16
00:36:03,43.54,21.81,0.42,0.16
00:36:04,43.54,21.81,0.42,0.16
00:36:05,43.54,21.81,0.42,0.16
00:36:07,43.54,21.81,0.42,0.16
00:36:08,43.54,21.81,0.42,0.16
00:36:10,43.54,21.81,0.42,0.16
00:36:11,43.54,21.81,0.42,0.16
00:36:12,43.54,21.81,0.42,0.16
00:36:14,43.54,21.81,0.42,0.16
00:36:15,43.54,21.81,0.42,0.16
00:36:16,43.54,21.81,0.42,0.16
00:36:18,43.54,21.81,0.42,0.16
00:36:19,43.54,21.81,0.42,0.16
00:36:21,43.54,21.81,0.42,0.16
00:36:22,43.54,21.81,0.42,0.16
00:36:23,43.54,21.81,0.42,0.16
00:36:25,43.54,21.81,0.42,0.17
00:36:26,43.54,21.81,0.42,0.16
00:36:27,43.54,21.81,0.42,0.16
00:36:29,43.54,21.81,0.42,0.16
00:36:30,43.54,21.81,0.42,0.16
00:36:32,43.54,21.81,0.42,0.16
00:36:33,43.54,21.81,0.42,0.16
00:36:34,43.54,21.81,0.42,0.16
00:36:36,43.54,21.82,0.42,0.16
00:36:37,43.54,21.81,0.42,0.16
00:36:38,43.54,21.81,0.42,0.16
00:36:40,43.54,21.81,0.42,0.16
00:36:41,43.54,21.82,0.42,0.16
00:36:43,43.54,21.82,0.42,0.16
00:36:44,43.54,21.81,0.42,0.16
00:36:45,43.54,21.82,0.42,0.16
00:36:47,43.54,21.82,0.42,0.16
00:36:48,43.54,21.82,0.42,0.16
00:36:50,43.54,21.82,0.42,0.16
00:36:51,43.54,21.82,0.42,0.16
00:36:52,43.54,21.82,0.42,0.16
00:36:54,43.54,21.82,0.42,0.16
00:36:55,43.54,21.82,0.42,0.16
00:36:56,43.54,21.82,0.42,0.16
00:36:58,43.54,21.82,0.42,0.16
00:36:59,43.54,21.82,0.42,0.16
00:37:01,43.54,21.82,0.42,0.16
00:37:02,43.54,21.82,0.42,0.16
00:37:03,43.54,21.82,0.42,0.16
00:37:05,43.54,21.82,0.42,0.16
00:37:06,43.54,21.82,0.42,0.16
00:37:07,43.54,21.82,0.43,0.17
00:37:09,43.54,21.82,0.42,0.16
00:37:10,43.54,21.82,0.42,0.16
00:37:12,43.54,21.82,0.42,0.16
00:37:13,43.54,21.82,0.42,0.16
00:37:14,43.54,21.82,0.42,0.16
00:37:16,43.54,21.82,0.42,0.16
00:37:17,43.54,21.82,0.42,0.16
00:37:19,43.54,21.82,0.42,0.16
00:37:20,43.54,21.82,0.42,0.16
00:37:21,43.54,21.82,0.42,0.16
00:37:23,43.54,21.82,0.42,0.16
00:37:24,43.54,21.82,0.42,0.16
00:37:25,43.54,21.82,0.42,0.16
00:37:27,43.54,21.82,0.41,0.16
00:37:28,43.54,21.82,0.42,0.16
00:37:30,43.54,21.82,0.42,0.16
00:37:31,43.54,21.82,0.44,0.16
00:37:32,43.54,21.82,0.44,0.16
00:37:34,43.54,21.82,0.45,0.16
00:37:35,43.54,21.82,0.44,0.16
00:37:36,43.54,21.82,0.44,0.16
00:37:38,43.50,21.28,13.28,0.15
00:37:39,43.44,21.31,17.96,0.15
00:37:41,43.39,21.21,17.54,0.15
00:37:42,43.38,21.75,4.97,0.15
00:37:43,43.33,21.23,14.93,0.15
00:37:45,43.28,21.29,20.34,0.15
00:37:46,43.23,21.21,16.14,0.15
00:37:47,43.17,21.28,18.31,0.15
00:37:49,43.12,21.31,18.26,0.15
00:37:50,43.07,21.29,17.68,0.15
00:37:52,43.02,21.26,17.28,0.15
00:37:53,42.97,21.23,17.50,0.15
00:37:54,42.92,21.21,17.24,0.15
00:37:56,42.87,21.18,17.20,0.15
00:37:57,42.82,21.16,17.18,0.15
00:37:59,42.77,21.16,16.78,0.15
00:38:00,42.72,21.15,17.38,0.15
00:38:01,42.67,21.19,17.60,0.15
00:38:03,42.61,21.23,17.76,0.15
00:38:04,42.56,21.21,17.49,0.15
00:38:05,42.51,21.23,17.49,0.15
00:38:07,42.46,21.19,17.64,0.15
00:38:08,42.41,21.16,17.02,0.15
00:38:10,42.36,21.12,17.03,0.15
00:38:11,42.31,21.11,16.98,0.15
00:38:12,42.26,21.10,17.01,0.15
00:38:14,42.20,21.16,19.35,0.15
00:38:15,42.15,21.06,16.87,0.15
00:38:16,42.10,21.02,17.99,0.15
00:38:18,42.05,21.03,18.14,0.15
00:38:19,41.99,21.03,19.11,0.15
00:38:21,41.94,21.10,19.92,0.15
00:38:22,41.88,21.09,18.47,0.15
00:38:23,41.83,21.03,17.92,0.15
00:38:25,41.78,21.04,17.30,0.15
00:38:26,41.73,21.05,17.85,0.15
00:38:28,41.67,21.07,18.00,0.15
00:38:29,41.62,21.10,17.77,0.15
00:38:30,41.57,21.10,17.64,0.14
00:38:32,41.56,21.49,3.72,0.15
00:38:33,41.50,21.01,19.10,0.15
00:38:34,41.46,21.42,14.80,0.15
00:38:36,41.41,21.01,17.02,0.15
00:38:37,41.35,21.00,19.92,0.15
00:38:39,41.30,21.03,19.17,0.15
00:38:40,41.24,20.96,17.68,0.15
00:38:41,41.18,21.01,20.29,0.15
00:38:43,41.13,21.03,18.65,0.16
00:38:44,41.08,20.96,18.49,0.15
00:38:45,41.02,21.03,19.19,0.16
00:38:47,40.97,20.95,18.05,0.15
00:38:48,40.91,21.04,18.93,0.15
00:38:50,40.86,20.98,18.22,0.15
00:38:51,40.81,20.99,17.55,0.15
00:38:52,40.75,21.05,17.99,0.16
00:38:54,40.70,21.01,17.83,0.15
00:38:55,40.65,20.98,16.99,0.15
00:38:56,40.60,20.96,16.77,0.15
00:38:58,40.55,21.00,18.01,0.15
00:38:59,40.50,20.95,18.92,0.16
00:39:01,40.44,20.99,18.74,0.15
00:39:02,40.39,20.91,17.57,0.15
00:39:03,40.33,20.91,19.58,0.15
00:39:05,40.27,20.91,20.91,0.15
00:39:06,40.21,20.92,21.66,0.15
00:39:08,40.14,20.91,21.62,0.15
00:39:09,40.08,20.90,21.30,0.15
00:39:10,40.02,20.87,21.39,0.15
00:39:12,39.96,20.90,21.24,0.15
00:39:13,39.90,20.93,19.18,0.15
00:39:14,39.85,20.86,18.09,0.15
00:39:16,39.80,20.92,17.99,0.15
00:39:17,39.74,20.94,18.37,0.15
00:39:19,39.69,20.93,18.01,0.14
00:39:20,39.64,20.87,17.11,0.15
00:39:21,39.59,20.87,17.14,0.15
00:39:23,39.54,20.92,17.87,0.15
00:39:24,39.48,20.93,17.93,0.15
00:39:25,39.43,20.89,17.27,0.15
00:39:27,39.39,20.87,16.76,0.15
00:39:28,39.33,20.93,17.87,0.15
00:39:30,39.28,20.92,17.46,0.15
00:39:31,39.23,20.90,17.40,0.15
00:39:32,39.18,20.83,16.95,0.15
00:39:34,39.13,20.86,17.17,0.15
00:39:35,39.08,20.90,17.80,0.15
00:39:37,39.03,20.88,18.15,0.15
00:39:38,38.98,20.83,16.59,0.15
00:39:39,38.93,20.76,17.54,0.15
00:39:41,38.87,20.76,17.91,0.15
00:39:42,38.82,20.83,17.91,0.15
00:39:43,38.77,20.82,18.08,0.15
00:39:45,38.71,20.78,20.89,0.15
00:39:46,38.64,20.72,22.12,0.15
00:39:48,38.59,20.74,18.82,0.15
00:39:49,38.53,20.78,18.71,0.15
00:39:50,38.48,20.78,18.48,0.15
00:39:52,38.42,20.76,21.33,0.16
00:39:53,38.35,20.70,22.22,0.15
00:39:54,38.29,20.69,22.16,0.15
00:39:56,38.22,20.70,21.34,0.15
00:39:57,38.16,20.77,20.66,0.16
00:39:59,38.11,20.73,17.37,0.15
00:40:00,38.06,20.79,18.82,0.15
00:40:01,38.01,20.75,17.92,0.16
00:40:03,37.96,20.74,17.53,0.15
00:40:04,37.90,20.78,18.36,0.15
00:40:05,37.85,20.77,18.33,0.16
00:40:07,37.80,20.72,17.00,0.15
00:40:08,37.74,20.78,18.27,0.15
00:40:10,37.69,20.76,18.12,0.15
00:40:11,37.64,20.72,16.95,0.15
00:40:12,37.59,20.72,17.03,0.15
00:40:14,37.54,20.75,17.63,0.15
00:40:15,37.49,20.77,17.54,0.15
00:40:17,37.44,20.75,17.90,0.15
00:40:18,37.39,20.67,16.91,0.16
00:40:19,37.33,20.72,20.19,0.15
00:40:21,37.28,20.70,17.15,0.15
00:40:22,37.23,20.70,18.08,0.15
00:40:23,37.17,20.68,17.66,0.15
00:40:25,37.12,20.66,18.59,0.15
00:40:26,37.06,20.63,19.02,0.15
00:40:28,37.01,20.61,18.40,0.15
00:40:29,36.96,20.60,18.37,0.15
00:40:30,36.90,20.67,20.60,0.15
00:40:32,36.84,20.69,17.66,0.15
00:40:33,36.79,20.65,18.26,0.15
00:40:34,36.74,20.69,17.42,0.15
00:40:36,36.69,20.70,18.45,0.15
00:40:37,36.64,20.63,16.31,0.15
00:40:39,36.59,20.69,17.80,0.15
00:40:40,36.53,20.69,17.95,0.15
00:40:41,36.49,20.62,16.20,0.15
00:40:43,36.44,20.68,17.25,0.15
00:40:44,36.38,20.68,18.08,0.15
00:40:46,36.34,20.60,16.06,0.15
00:40:47,36.28,20.67,17.90,0.15
00:40:48,36.23,20.63,17.32,0.15
00:40:50,36.18,20.61,16.67,0.15
00:40:51,36.13,20.66,17.95,0.15
00:40:52,36.08,20.59,16.96,0.15
00:40:54,36.03,20.63,17.06,0.15
00:40:55,35.98,20.65,18.28,0.15
00:40:57,35.93,20.56,16.37,0.15
00:40:58,35.88,20.62,17.64,0.15
00:40:59,35.83,20.61,18.01,0.15
00:41:01,35.78,20.56,16.17,0.15
00:41:02,35.73,20.62,18.09,0.15
00:41:03,35.68,20.55,17.00,0.15
00:41:05,35.63,20.60,17.11,0.15
00:41:06,35.57,20.60,18.15,0.15
00:41:08,35.53,20.54,16.38,0.15
00:41:09,35.47,20.56,19.28,0.15
00:41:10,35.42,20.55,17.09,0.15
00:41:12,35.37,20.55,17.28,0.15
00:41:13,35.32,20.53,16.86,0.15
00:41:14,35.27,20.48,17.61,0.15
00:41:16,35.22,20.85,17.29,0.16
00:41:17,35.22,20.99,0.54,0.16
00:41:19,35.22,21.01,0.53,0.16
00:41:20,35.22,21.02,0.44,0.16
00:41:21,35.22,21.03,0.43,0.18
00:41:23,35.22,21.04,0.43,0.22
00:41:24,35.22,21.05,0.43,1.04
00:41:26,35.22,21.05,0.43,10.97
00:41:27,35.22,21.06,0.43,11.11
00:41:28,35.22,21.06,0.43,11.20
00:41:30,35.22,21.06,0.43,11.23
00:41:31,35.22,21.07,0.42,11.27
00:41:32,35.22,21.07,0.43,11.40
00:41:34,35.22,21.07,0.43,11.26
00:41:35,35.22,21.07,0.43,11.38
00:41:37,35.22,21.08,0.43,11.36
00:41:38,35.22,21.08,0.42,11.30
00:41:39,35.22,21.08,0.43,11.20
00:41:41,35.22,21.08,0.43,3.61
00:41:42,35.22,21.08,0.42,0.33
00:41:43,35.22,21.08,0.42,0.22
00:41:45,35.22,21.08,0.42,0.22
00:41:46,35.22,21.08,0.42,0.23
00:41:48,35.22,21.09,0.42,0.24
00:41:49,35.22,21.09,0.42,5.56
00:41:50,35.22,21.09,0.43,11.07
00:41:52,35.22,21.09,0.42,9.54
00:41:53,35.22,21.09,0.43,8.87
00:41:55,35.22,21.09,0.42,5.94
00:41:56,35.22,21.09,0.42,7.74
00:41:57,35.22,21.09,0.42,11.25
00:41:59,35.22,21.09,0.43,12.50
00:42:00,35.22,21.09,0.43,11.10
00:42:01,35.22,21.10,0.43,10.95
00:42:03,35.22,21.10,0.42,8.23
00:42:04,35.22,21.10,0.42,1.19
00:42:06,35.22,21.10,0.42,0.24
00:42:07,35.22,21.10,0.45,0.21
00:42:08,35.19,20.54,9.04,0.20
00:42:11,35.08,20.62,17.16,0.19
00:42:12,35.03,20.62,17.42,0.19
00:42:14,34.97,20.51,20.77,0.20
00:42:15,34.91,20.50,19.29,0.19
00:42:17,34.87,20.57,16.49,0.19
00:42:18,34.81,20.46,20.18,0.19
00:42:21,34.70,20.54,17.68,0.19
00:42:22,34.64,20.43,21.15,0.19
00:42:23,34.59,20.52,16.80,0.19
00:42:25,34.55,20.54,15.97,0.19
00:42:26,34.50,20.56,15.62,0.19
00:42:28,34.46,20.54,15.35,0.19
00:42:29,34.41,20.53,14.96,0.19
00:42:30,34.37,20.46,15.82,0.19
00:42:32,34.31,20.50,19.01,0.18
00:42:33,34.26,20.54,18.30,0.19
00:42:35,34.21,20.50,15.03,0.18
00:42:36,34.16,20.45,17.33,0.18
00:42:37,34.11,20.53,18.81,0.19
00:42:39,34.06,20.52,15.28,0.19
00:42:40,34.02,20.44,15.69,0.19
00:42:43,33.91,20.52,15.92,0.18
00:42:44,33.87,20.44,15.15,0.18
